,,,,,,,3451,Secretariat - Economic Services,
0.0,0.0,0.0,0,0.0,0,,,Total:High Resoulution Satellite (HRSAT) Constellation,9900
,,,,,,,60,Solid Propellant Space Booster Plant (SPROB),
0.0,0.0,0.0,0,0.0,0,,60.00.52,Machinery & Equipment,200000
0.0,0.0,0.0,0,0.0,0,,60.00.53,Major Works,260000
0.0,0.0,0.0,0,0.0,0,,60.00.60,Other Capital Expenditure,40000
0.0,0.0,0.0,0,0.0,0,,,Total:Solid Propellant Space Booster Plant (SPROB),500000
,,,,,,,61,Third Launch Pad,
0.0,0.0,0.0,0,0.0,0,,61.00.52,Machinery & Equipment,5000
0.0,0.0,0.0,0,0.0,0,,61.00.53,Major Works,4000
0.0,0.0,0.0,0,0.0,0,,61.00.60,Other Capital Expenditure,1000
0.0,0.0,0.0,0,0.0,0,,,Total:Third Launch Pad,10000
,,,,,,,62,Semi Cryogenic Stage Development,
0.0,0.0,0.0,0,0.0,0,,62.00.52,Machinery & Equipment,9800
0.0,0.0,0.0,0,0.0,0,,62.00.60,Other Capital Expenditure,100
0.0,0.0,0.0,0,0.0,0,,,Total:Semi Cryogenic Stage Development,9900
,,,,,,,63,Semi Cryogenic Engine Clustering,
0.0,0.0,0.0,0,0.0,0,,63.00.52,Machinery & Equipment,800
0.0,0.0,0.0,0,0.0,0,,63.00.60,Other Capital Expenditure,100
0.0,0.0,0.0,0,0.0,0,,,Total:Semi Cryogenic Engine Clustering,900
,,,,,,,64,Advanced Launch Vehicle Development,
0.0,0.0,0.0,0,0.0,0,,64.00.52,Machinery & Equipment,9800
0.0,0.0,0.0,0,0.0,0,,64.00.60,Other Capital Expenditure,100
0.0,0.0,0.0,0,0.0,0,,,Total:Advanced Launch Vehicle Development,9900
17397095.0,0.0,22753700.0,0,18330649.0,0,,,Total:Space Technology,27711038
0.0,0.0,3000.0,0,3000.0,0,,,Charged,3000
,,,,,,,00.102,Space Applications,
,,,,,,,01,Space Applications Centre (SAC),
559979.0,0.0,960000.0,0,1063300.0,0,,01.00.52,Machinery & Equipment,3358179
0.0,0.0,500.0,0,500.0,0,,01.00.53,Major Works - Charged,500
514126.0,0.0,599500.0,0,624500.0,0,,,Voted,1999500
53861.0,0.0,50000.0,0,25000.0,0,,01.00.60,Other Capital Expenditure,19500
,,,,,,,01.99,Information Technology,
0.0,0.0,0.0,0,0.0,0,,01.99.52,Machinery & Equipment,10000
1127966.0,0.0,1610000.0,0,1713300.0,0,,,Total:Space Applications Centre (SAC),5387679
0.0,0.0,500.0,0,500.0,0,,,Charged,500
1127966.0,0.0,1609500.0,0,1712800.0,0,,,Voted,5387179
,,,,,,,02,Development & Educational Communication Unit (DECU),
7316.0,0.0,20000.0,0,13958.0,0,,02.00.52,Machinery & Equipment,20000
7316.0,0.0,20000.0,0,13958.0,0,,,Total:Development & Educational Communication Unit (DECU),20000
,,,,,,,06,Disaster Management Support (DMS),
216958.0,0.0,70000.0,0,82800.0,0,,06.00.52,Machinery & Equipment,104400
768.0,0.0,0.0,0,0.0,0,,06.00.53,Major Works,8700
,,,,,,,06.99,Information Technology,
0.0,0.0,0.0,0,0.0,0,,06.99.52,Machinery & Equipment,12500
217726.0,0.0,70000.0,0,82800.0,0,,,Total:Disaster Management Support (DMS),125600
,,,,,,,07,National Remote Sensing Centre (NRSC),
6169.0,0.0,0.0,0,0.0,0,,07.00.51,Motor Vehicles,0
223500.0,0.0,96000.0,0,446249.0,0,,07.00.52,Machinery & Equipment,1000050
0.0,0.0,500.0,0,500.0,0,,07.00.53,Major Works -       Charged,500
190199.0,0.0,309500.0,0,354500.0,0,,,Voted,635500
111500.0,0.0,100000.0,0,55751.0,0,,07.00.60,Other Capital Expenditure,96900
,,,,,,,07.99,Information Technology,
0.0,0.0,244000.0,0,5000.0,0,,07.99.52,Machinery & Equipment,773050
531368.0,0.0,750000.0,0,862000.0,0,,,Total:National Remote Sensing Centre (NRSC) ,2506000
0.0,0.0,500.0,0,500.0,0,,,Charged,500
531368.0,0.0,749500.0,0,861500.0,0,,,Voted,2505500
,,,,,,,08,Indian Institute of Remote Sensing (IIRS),
92000.0,0.0,49700.0,0,50000.0,0,,08.00.52,Machinery & Equipment,75528
48000.0,0.0,120000.0,0,90000.0,0,,08.00.53,Major Works,150000
0.0,0.0,200.0,0,0.0,0,,08.00.60,Other Capital Expenditure,200
,,,,,,,08.99,Information Technology,
0.0,0.0,10000.0,0,0.0,0,,08.99.52,Machinery & Equipment,5000
140000.0,0.0,179900.0,0,140000.0,0,,,Total:Indian Institute of Remote Sensing (IIRS),230728
,,,,,,,09,Earth Observation Applications Mission (EOAM),
,,,,,,,09.99,Information Technology,
0.0,0.0,0.0,0,0.0,0,,09.99.52,Machinery & Equipment,500
0.0,0.0,0.0,0,0.0,0,,,Total:Earth Observation Applications Mission (EOAM),500
2024376.0,0.0,2629900.0,0,2812058.0,0,,,Total:Space Applications,8270507
0.0,0.0,1000.0,0,1000.0,0,,,Charged,1000
,,,,,,,00.103,Space Sciences,
,,,,,,,02,Astrosat,
6910.0,0.0,5000.0,0,500.0,0,,02.00.60,Other Capital Expenditure,0
6910.0,0.0,5000.0,0,500.0,0,,,Total:Astrosat,0
,,,,,,,03,Indian Lunar Mission - Chandrayaan - 1 & 2,
36995.0,0.0,87500.0,0,60000.0,0,,03.00.52,Machinery & Equipment,164600
472490.0,0.0,692500.0,0,276000.0,0,,03.00.60,Other Capital Expenditure,320700
509485.0,0.0,780000.0,0,336000.0,0,,,Total:Indian Lunar Mission - Chandrayaan - 1 & 2,485300
,,,,,,,05,Atmospheric Science Programme,
2946.0,0.0,0.0,0,0.0,0,,05.00.52,Machinery & Equipment,0
2946.0,0.0,0.0,0,0.0,0,,,Total:Atmospheric Science Programme,0
,,,,,,,06,Small Satellites for Atmospheric Studies & Astronomy,
134.0,0.0,21000.0,0,3000.0,0,,06.00.60,Other Capital Expenditure,24000
134.0,0.0,21000.0,0,3000.0,0,,,Total:Small Satellites for Atmospheric Studies & Astronomy,24000
,,,,,,,07,ADITYA,
871.0,0.0,85000.0,0,9100.0,0,,07.00.52,Machinery & Equipment,45100
121200.0,0.0,135000.0,0,320900.0,0,,07.00.60,Other Capital Expenditure,338400
122071.0,0.0,220000.0,0,330000.0,0,,,Total:ADITYA,383500
,,,,,,,09,Mars Orbiter Mission,
24671.0,0.0,0.0,0,0.0,0,,09.00.52,Machinery & Equipment,0
35930.0,0.0,0.0,0,0.0,0,,09.00.60,Other Capital Expenditure,0
60601.0,0.0,0.0,0,0.0,0,,,Total:Mars Orbiter Mission,0
,,,,,,,10,Climate & Atmospheric Programme,
0.0,0.0,9900.0,0,10000.0,0,,10.00.52,Machinery & Equipment,99900
0.0,0.0,100.0,0,0.0,0,,10.00.60,Other Capital Expenditure,100
0.0,0.0,10000.0,0,10000.0,0,,,Total:Climate & Atmospheric Programme,100000
,,,,,,,11,X-RAY Polarimeter Satellite (Xposat),
0.0,0.0,15000.0,0,0.0,0,,11.00.52,Machinery & Equipment,29500
0.0,0.0,30000.0,0,45000.0,0,,11.00.60,Other Capital Expenditure,66700
0.0,0.0,45000.0,0,45000.0,0,,,Total:X-RAY Polarimeter Satellite (Xposat),96200
,,,,,,,12,Space Docking Experiment Mission,
0.0,0.0,800.0,0,0.0,0,,12.00.52,Machinery & Equipment,45000
0.0,0.0,100.0,0,0.0,0,,12.00.60,Other Capital Expenditure,52500
0.0,0.0,900.0,0,0.0,0,,,Total:Space Docking Experiment Mission,97500
,,,,,,,13,Mission to Venus,
0.0,0.0,0.0,0,0.0,0,,13.00.52,Machinery & Equipment,100
0.0,0.0,0.0,0,0.0,0,,13.00.60,Other Capital Expenditure,800
0.0,0.0,0.0,0,0.0,0,,,Total:Mission to Venus,900
,,,,,,,14,Mars Orbiter Mission - II,
0.0,0.0,0.0,0,0.0,0,,14.00.52,Machinery & Equipment,100
0.0,0.0,0.0,0,0.0,0,,14.00.60,Other Capital Expenditure,800
0.0,0.0,0.0,0,0.0,0,,,Total:Mars Orbiter Mission - II,900
,,,,,,,15,Sensor Payload Development/Planetary Science Programme,
,,,,,,,15.99,Information Technology,
0.0,0.0,0.0,0,0.0,0,,15.99.52,Machinery & Equipment,100
.0,0.0,0.0,0,0.0,0,,,Total:Sensor Payload Development/Planetary Science Programme,100
702147.0,0.0,1081900.0,0,724500.0,0,,,Total:Space Sciences,1188400
,,,,,,,5402,Capital Outlay on Space Research,
,,,,,,,00.105,INSAT Satellite System,
,,,,,,,01,INSAT-3 Satellites,
0.0,0.0,28000.0,0,7600.0,0,,01.00.52,Machinery & Equipment,27100
0.0,0.0,82000.0,0,80950.0,0,,01.00.60,Other Capital Expenditure,28400
0.0,0.0,110000.0,0,88550.0,0,,,Total:INSAT-3 Satellites,55500
,,,,,,,02,INSAT-4/GSAT Satellites,
0.0,0.0,26000.0,0,15000.0,0,,02.00.52,Machinery & Equipment,9900
0.0,0.0,90000.0,0,157012.0,0,,02.00.60,Other Capital Expenditure,265360
0.0,0.0,116000.0,0,172012.0,0,,,Total:INSAT-4/GSAT Satellites,275260
,,,,,,,03,GSAT 15 Satellite,
0.0,0.0,32000.0,0,31300.0,0,,03.00.52,Machinery & Equipment,0
0.0,0.0,238000.0,0,450560.0,0,,03.00.60,Other Capital Expenditure,0
0.0,0.0,270000.0,0,481860.0,0,,,Total:GSAT 15 Satellite,0
,,,,,,,05,GSAT-15 Satellite - Launch Services,
0.0,0.0,10000.0,0,4034.0,0,,05.00.60,Other Capital Expenditure,0
0.0,0.0,10000.0,0,4034.0,0,,,Total:GSAT-15 Satellite - Launch Services,0
,,,,,,,06,GSAT-16 Satellite,
0.0,0.0,9900.0,0,30204.0,0,,06.00.52,Machinery & Equipment,0
0.0,0.0,100.0,0,2100.0,0,,06.00.60,Other Capital Expenditure,0
0.0,0.0,10000.0,0,32304.0,0,,,Total:GSAT-16 Satellite,0
,,,,,,,07,GSAT-17 Satellite,
0.0,0.0,10000.0,0,5000.0,0,,07.00.52,Machinery & Equipment,34000
0.0,0.0,840000.0,0,835160.0,0,,07.00.60,Other Capital Expenditure,807000
0.0,0.0,850000.0,0,840160.0,0,,,Total:GSAT-17 Satellite,841000
,,,,,,,08,GSAT-17 Satellite Launch Services,
0.0,0.0,2975000.0,0,2575572.0,0,,08.00.60,Other Capital Expenditure,267823
0.0,0.0,2975000.0,0,2575572.0,0,,,Total:GSAT-17 Satellite Launch Services,267823
,,,,,,,09,GSAT-18 Satellite,
0.0,0.0,36000.0,0,31600.0,0,,09.00.52,Machinery & Equipment,47000
0.0,0.0,864000.0,0,980866.0,0,,09.00.60,Other Capital Expenditure,194300
0.0,0.0,900000.0,0,1012466.0,0,,,Total:GSAT-18 Satellite,241300
,,,,,,,10,GSAT-18 Satellite - Launch Services,
0.0,0.0,500000.0,0,332654.0,0,,10.00.60,Other Capital Expenditure,0
0.0,0.0,500000.0,0,332654.0,0,,,Total:GSAT-18 Satellite - Launch Services,0
,,,,,,,11,GSAT-19 Satellite,
0.0,0.0,80000.0,0,25076.0,0,,11.00.52,Machinery & Equipment,11500
0.0,0.0,140000.0,0,210000.0,0,,11.00.60,Other Capital Expenditure,350500
0.0,0.0,220000.0,0,235076.0,0,,,Total:GSAT-19 Satellite,362000
,,,,,,,12,GSAT-20 Satellite,
0.0,0.0,8000.0,0,0.0,0,,12.00.52,Machinery & Equipment,40000
0.0,0.0,1000.0,0,9000.0,0,,12.00.60,Other Capital Expenditure,360000
0.0,0.0,9000.0,0,9000.0,0,,,Total:GSAT-20 Satellite,400000
,,,,,,,13,GSAT follow-on Satellites including Launch Services,
0.0,0.0,900.0,0,0.0,0,,13.00.52,Machinery & Equipment,0
0.0,0.0,100.0,0,1000.0,0,,13.00.60,Other Capital Expenditure,1900
0.0,0.0,1000.0,0,1000.0,0,,,Total:GSAT follow-on Satellites including Launch Services,1900
,,,,,,,14,Development of a Satellite for SAARC Countries,
0.0,0.0,800.0,0,800.0,0,,14.00.52,Machinery & Equipment,0
0.0,0.0,100.0,0,100.0,0,,14.00.60,Other Capital Expenditure,0
0.0,0.0,900.0,0,900.0,0,,,Total:Development of a Satellite for SAARC Countries,0
,,,,,,,15,Procurement of Heavier class Satellites,
0.0,0.0,1000.0,0,1000.0,0,,15.00.60,Other Capital Expenditure,9900
0.0,0.0,1000.0,0,1000.0,0,,,Total:Procurement of Heavier class Satellites,9900
,,,,,,,16,Advanced Communication Satellite (GSAT-11) including launch services,
0.0,0.0,37000.0,0,15000.0,0,,16.00.52,Machinery & Equipment,198600
0.0,0.0,213000.0,0,7610031.0,0,,16.00.60,Other Capital Expenditure,850000
0.0,0.0,250000.0,0,7625031.0,0,,,Total:Advanced Communication Satellite (GSAT-11) including launch services,1048600
,,,,,,,17,GSAT-21 Satellite,
0.0,0.0,0.0,0,0.0,0,,17.00.52,Machinery & Equipment,9800
0.0,0.0,0.0,0,0.0,0,,17.00.60,Other Capital Expenditure,100
0.0,0.0,0.0,0,0.0,0,,,Total:GSAT-21 Satellite,9900
,,,,,,,18,GSAT-22/23/24 Satellites,
0.0,0.0,0.0,0,0.0,0,,18.00.52,Machinery & Equipment,19600
0.0,0.0,0.0,0,0.0,0,,18.00.60,Other Capital Expenditure,200
0.0,0.0,0.0,0,0.0,0,,,Total:GSAT-22/23/24 Satellites,19800
,,,,,,,19,Augmentation of capacity through leasing of transponders from foreign satellites,
0.0,0.0,0.0,0,0.0,0,,19.00.60,Other Capital Expenditure,100000
0.0,0.0,0.0,0,0.0,0,,,Total:Augmentation of capacity through leasing of transponders from foreign satellites,100000
0.0,0.0,6222900.0,0,13411619.0,0,,,Total:INSAT Satellite System, 3632983
,,,,,,,00.800,Other Expenditure,
,,,,,,,01,Central Management,
0.0,0.0,0.0,0,0.0,0,,01.00.53,Major Works  -  Charged,0
295348.0,0.0,0.0,0,0.0,0,,,Voted,0
295348.0,0.0,0.0,0,0.0,0,,,Total:Central Management,0
295348.0,0.0,0.0,0,0.0,0,,,Total:Other Expenditure,0
0.0,0.0,0.0,0,0.0,0,,,Charged,0
295348.0,0.0,0.0,0,0.0,0,,,Voted,0
,,,,,,,00.283,Housing,
,,,,,,,01,Vikram Sarabhai Space Centre,
200000.0,0.0,250000.0,0,100000.0,0,,,Total:Vikram Sarabhai Space Centre,250000
,,,,,,,02,Liquid Propulsion Systems Centre,
29999.0,0.0,6900.0,0,0.0,0,,,Total:Liquid Propulsion Systems Centre,300
,,,,,,,03,Satish Dhawan Space Centre-SHAR,
54892.0,0.0,48200.0,0,39700.0,0,,,Total:Satish Dhawan Space Centre-SHAR,100000
,,,,,,,05,Space Applications Centre,
2472.0,0.0,40000.0,0,19000.0,0,,,Total:Space Applications Centre,50000
,,,,,,,07,Central Management,
23596.0,0.0,0.0,0,0.0,0,,,Total:Central Management,0
,,,,,,,09,National Remote Sensing Centre  (NRSC),
265000.0,0.0,150000.0,0,134600.0,0,,,Total:National Remote Sensing Centre  (NRSC),30000
,,,,,,,10,Indian Institute of Remote Sensing (IIRS),
0.0,0.0,100.0,0,0.0,0,,,Total:Indian Institute of Remote Sensing (IIRS),100
,,,,,,,11,ISRO Propulsion Complex (IPRC),
111000.0,0.0,172500.0,0,100000.0,0,,,Total:ISRO Propulsion Complex (IPRC),50000
,,,,,,,12,Master Control Facility (MCF),
0.0,0.0,50000.0,0,32200.0,0,,,Total:Master Control Facility (MCF),70000
,,,,,,,13,Indian Space Research Organisation Headquarters (ISRO Hq),
0.0,0.0,125000.0,0,60000.0,0,,,Total:Indian Space Research Organisation Headquarters (ISRO Hq),200000
686959.0,0.0,842700.0,0,485500.0,0,,,Total:Housing,750400
21106291.0,0.0,33531600.0,0,35764826.0,0,,,Total:Major Head '5402',41553828
0.0,0.0,4000.0,0,4000.0,0,,,Charged,4000
21106291.0,0.0,33527600.0,0,35760826.0,0,,,Voted,41549828
30438040.0,0.0,33531600.0,0,35764826.0,0,,,Total:Capital Section,41553828
0.0,0.0,4000.0,0,4000.0,0,,,Charged,4000
30438040.0,0.0,33527600.0,0,35760826.0,0,,,Voted,41549828
55618478.0,13581574.0,60000000.0,15091400,65351400.0,15101400,,,GRAND TOTAL,90937100
0.0,2560.0,4000.0,6000,4000.0,6000,,,Charged,10000
55618478.0,13579014.0,59996000.0,15085400,65347400.0,15095400,,,Voted,90927100
